5759,2020-12-27T02:31:00Z,2020-12-27T02:37:33Z,649.83383040,650.74818271,650.3607028083334
5760,2020-12-27T02:37:34Z,2020-12-27T02:43:37Z,649.85721741,651.52913777,650.7870422694446
5761,2020-12-27T02:43:37Z,2020-12-27T02:50:22Z,646.35967571,650.60737786,648.1878137094117
5762,2020-12-27T02:50:22Z,2020-12-27T02:56:44Z,642.85714286,646.86997216,645.0937451428301
5763,2020-12-27T02:56:45Z,2020-12-27T03:03:01Z,645.86553207,646.90308722,646.437102373077
5764,2020-12-27T03:03:01Z,2020-12-27T03:09:17Z,645.69766560,646.50867466,646.1813398353847
5765,2020-12-27T03:09:17Z,2020-12-27T03:16:03Z,644.89795918,646.63806799,645.2492355266666
5766,2020-12-27T03:16:03Z,2020-12-27T03:22:26Z,643.43746258,645.70100047,644.1879804713953
5767,2020-12-27T03:22:27Z,2020-12-27T03:28:45Z,644.39262392,645.70100041,645.1501425768419
5768,2020-12-27T03:28:45Z,2020-12-27T03:35:01Z,642.46162778,644.68248638,643.2666438117391
5769,2020-12-27T03:35:02Z,2020-12-27T03:41:17Z,640.84837869,642.87658931,641.6800471421875
5770,2020-12-27T03:41:18Z,2020-12-27T03:47:37Z,642.70711378,643.56974404,643.0588712211112
5771,2020-12-27T03:47:37Z,2020-12-27T03:54:24Z,643.09806273,643.87755102,643.4311324616668
5772,2020-12-27T03:54:25Z,2020-12-27T04:00:41Z,643.33978324,644.14157229,643.8226991653846
5773,2020-12-27T04:00:42Z,2020-12-27T04:06:59Z,643.74892582,644.89795918,644.1999898993333
5774,2020-12-27T04:07:00Z,2020-12-27T04:13:19Z,643.49640659,643.73000000,643.6091591514286
5775,2020-12-27T04:13:20Z,2020-12-27T04:19:45Z,644.16282833,644.89795917,644.6281533642857
5776,2020-12-27T04:19:45Z,2020-12-27T04:26:12Z,644.09445064,644.59794918,644.4603657199999
5777,2020-12-27T04:26:12Z,2020-12-27T04:32:30Z,644.71815208,645.22116294,644.9611290211111
5778,2020-12-27T04:32:30Z,2020-12-27T04:38:49Z,643.66412482,645.38660139,644.5275635035296
5779,2020-12-27T04:38:49Z,2020-12-27T04:45:16Z,643.87755102,644.91535589,644.4196270733333
5780,2020-12-27T04:45:17Z,2020-12-27T04:51:43Z,643.12439793,643.52998765,643.318736655
5781,2020-12-27T04:51:44Z,2020-12-27T04:58:11Z,642.46162778,643.09635930,642.7626551418751
5782,2020-12-27T04:58:11Z,2020-12-27T05:04:31Z,643.09635930,643.87755102,643.5652274639999
5783,2020-12-27T05:04:32Z,2020-12-27T05:10:52Z,644.72281846,645.91836734,645.2424809312503
5784,2020-12-27T05:10:53Z,2020-12-27T05:17:43Z,645.62782146,646.15319447,645.9898743405556
5785,2020-12-27T05:17:43Z,2020-12-27T05:24:00Z,644.93020954,645.62782146,645.2928555712499
5786,2020-12-27T05:24:00Z,2020-12-27T05:30:20Z,646.15319447,647.00000000,646.7036465576191
5787,2020-12-27T05:30:20Z,2020-12-27T05:36:48Z,645.60082049,646.60306568,646.0107979121428
